article_url,date,title_user_id,title_user_NicName,title_user_gender,reposts_count,comments_count,attitudes_count,comments
https://m.weibo.cn/detail/4520473805617845,6月6日,2375086267,参考消息,m,4,12,34,扯蛋吧！卡车不都冒着黑烟在路上谁管了加速淘汰，拉动消费！国内的汽柴油不行和汽车发动机有关系吗？国外人家二战期间的车和老爷车还在行驶呢！总感觉扯呵呵准确说是国六A标准98号油与电动车的天下。
https://m.weibo.cn/detail/4520473868099548,6月6日,1623842133,北京市疾病预防控制中心,m,3,1,2,哎～希望以后这种全球性的疫情不要再被意识形态绑架了。
https://m.weibo.cn/detail/4520473805034765,6月6日,1402977920,光明日报,m,4,0,8,抵达台湾之时 就是武统台湾之日东方快递，全球包邮给个借口坐等收复湾湾  我们老大巴不得给个机会🙈美国还是先安慰自己吧先拿医疗船试探底线，下一步就可以用军舰靠岸了。中国不欢迎美国什么劳什子的破舰！强烈谴责！赶紧滚美国就是全世界的乱源乒乓球打的不咋样，擦边球你倒是玩儿的很溜，美帝美国一方面教唆印度挑衅中国，另外一方面完成对中国的战略军事包围，对中国形成兵临城下态势，并且利用台湾对中国大陆实施温水煮青蛙战术敲诈中国，迫使中国对美国妥协，捞取政治与贸易上的好处，中国必须积极备战，战术导弹锁定太平洋三岛链，只有敢战，才能止战！屈服美国的敲诈，他们会没完没了！我们的《反国家分裂法》可以有用武之地啦？我家快递呢 送吧断交，开战逼我们来个五桶统一方便面？美国海军的医疗船不去救助美国的新冠病毒感染者，大老远的跑到台湾干嘛？跑到台湾来安慰谁？这是包藏祸心的仁慈台湾就是中华民族的睾丸，而民进党当局故意把它裸露在外！给爺爪巴哦吼？去播毒？
https://m.weibo.cn/detail/4520472597733086,6月6日,6250824982,时间视频,m,10,136,390,不由自主童年有几个三年
https://m.weibo.cn/detail/4520470982547904,6月6日,1649173367,每日经济新闻,m,5,9,24,转发提醒
https://m.weibo.cn/detail/4520470885566992,6月6日,2186800792,妇幼卫士,m,2,3,6,听新闻看新闻闻新闻то действительно worlooйствительно пугает менo oгает меня  Это действитель……
https://m.weibo.cn/detail/4520470701423328,6月6日,1407132951,曾鹏宇,m,5,3,13,靠谱不靠谱？有用没有用？都有待于未来验证。最可靠的只有当着随时可能被任何人传染，做好个人防护。到明年再看有无变化。说的好轻松，有这个要求最起码医疗系统跟上吧？二十三号预约的，预约到下个月八号，还不是本区的医院？？？还得等着出结果，得十号以后了，做一次就要等半个多月，请问要怎么一周一次？还不说花多少钱的问题🙃采样完七天了。目前还没能查到报告结果。核酸检测为什么限定七日内有效？#为什么核酸检测要求是七日内有效呢？#采样已经5天了 还没查到结果采样完四天了，还没出结果，会不会出结果就失效？【核酸检测为什么限定七日内有效？专家答疑！】这让频繁出差的人怎么办？失业了……最长潜伏期可不是14天哦，国外的毒株20几天核酸检测有效期7天，专家解释原因来了北京出现了二次阴性最后确诊的案例关键是七天内不一定看到结果。自费的除外。检验结果还得等几天呢！哪儿都别去了就好几个病例都是开始并没有测出阳性，所以高和中风险地区的人还是不要出去的好，老实在本地呆着对大家都好！专家  你能保证检测者七天内不接触到病毒！！检测只能说明当时没有被感染！！能准确筛查呗感染者有效期是专家扯了一个淡！#新加坡鳄鱼油#虽然是首都……，可是……？吉林可是直接停了火车客车，飞机都不让坐的！想要出吉林要有两天内的核酸检测，还要社区隔离十四天的证明！辛苦都是推测而已   希望有效吧
https://m.weibo.cn/detail/4520469438639021,6月6日,1784473157,中国新闻网,m,20,13,58,这个好可以再快一点检测是一方面，由于会有假阴性，大家还是要做好自身防护不能放松最重要快速检测，体现的是国力和科研能力。为祖国骄傲！25号，西三旗测的，今天结果拿到了，支付宝就能约，而且人不多。费用200多/和平里民旺社区23号测的，现在都没结果。。居家隔离满14天后啥时候能解除隔离啊这个可以某国免费，五分钟出结果，科技强国别放在嘴上中国加油！辛苦了。抗击肺炎  人人有责前几天刚去过
https://m.weibo.cn/detail/4520465781952992,6月6日,1496878501,范志红_原创营养信息,f,7,58,281,我爱我的城，北京加油！！！北京加油晚安，做个好梦！最美北平北京加油，加油美了美了美了加油北京，一切安好北京加油  中国加油北京加油，我们永远在一起！北京加油！！有机会一定去北京玩（一直想去，也就只转机到过北京首都北京北京加油！[加油]北京好美，加油北京！！明天继续去做志愿者工作，北京加油[加油][加油][加油]加油，北京喜欢晚上坐着车经过东三环 看着中国尊 中央电视台 国贸周围的繁华 立交桥上车来车往 桥两侧高楼大厦鳞次栉比地闪烁着光 就会感慨于置身于此 同时也会迷失于此北京，一切都会好起来美丽的家乡～北京加油！北京快快好起来加油！！！！美了美了美了！我醉了醉了醉了
https://m.weibo.cn/detail/4520469841893008,6月6日,2258727970,央视财经,m,6,5,19,那得看我妈吃不吃苹果了。不吃苹果不爱吃苹果 一年都吃不到五个懒得削的在这里集合苹果皮在我眼里就是苹果的灵魂听到咬苹果的声音就生理性难受，全身起鸡皮疙瘩吃张东升削的果蜡虽然没危害但是农残虫卵和各种脏东西不就被封住洗不掉了么？不需要考虑么我懒得仔细洗，直接冲一冲就把皮削了。主要是懒我觉得削了皮好吃，但是我懒得削，所以一般不咋吃苹果张东升:苹果上有蜡我想  了卖苹果的老板娘如果只有苹果 那我选择不吃不，削皮不好吃带皮吃 懒得削。。。带皮的好吃，刚吃完一个我喜欢吃带皮的苹果！几乎每天吃一个、不削皮的路过，削皮了就不脆了，只喜欢脆苹果。不嫌麻烦的时候就削皮不会削，都是用嘴巴将皮啃了，吐掉，再吃瓤
https://m.weibo.cn/detail/4520469845464075,6月6日,5948368544,PortiaJX,f,1,9,12,一年啥也没干！半年过去了一年过去一半，都在抗疫。哎，太难了一晃16天了，能出现症状的基本都出现了北京加油17号病例都有症状了还乱跑，去同事家聚餐。。做检测了吗时间太快了吧，一下子就七月份了生活太匆忙，不妨慢下来，看几页书，发一会呆，早睡一会早起一点，你会发现另一种美好。一年啥也没干！半年过去了这回应该公布昌平这例的流调了吧 [皱眉]一年啥也没干！半年过去了北京加油！应该潜伏的都找出来了吧 后面保持警惕前几天说是控制住了，一片大喜加油加油16天出了267政府重视，全民动员。漂亮国一天大三万多四万，不抗疫只抗议。[加油]北京防控能力超强，很快阻断病毒传染源，预防疫情蔓延，大家还是继续做好自我防护措施！北京加油！疫情早点结束北京加油噢🙋[加油][加油]疫情快点结束吧
https://m.weibo.cn/detail/4520468822100399,6月6日,1686546714,环球网,f,14,6,60,"北京加油！定能早日战胜疫情加油失败只有一种，那就是半途而废。北京应该适当停工2个14天！要不然很难控制疫情早日结束北京到现在还有不戴口罩的北京加油！加油！共同努力做好坚持下去，严防严控，加油一起关注北京疫情，早日结束呀！！！快结束了吧啥时候是个头啊回龙观那例好吓人呀！是在医院感染的吗？去那么多医院，测了那么多次都阴性。。。。加油！昌平那例是不是北大国际医院看病感染的？还有不戴口罩的，他自己不怕，别人还怕呢!134场,真不容易..什么时候能离京加大对相关人员的检测，不漏一人"
https://m.weibo.cn/detail/4520140446884905,6月7日,2803301701,人民日报,m,291,374,2189,真是烂透了医疗系统的蟑螂。烂透了没救了医疗、教育、司法、传媒、消防、海关…来，告诉我臭港还有哪里是完全的心向祖国的？香港现在真的是一言难尽烂到根了。马后炮黄尸在渔村医疗圈子根深蒂固啊“误会”？这个词语还能这么用？腐烂生蛆了、、献血还要侮辱大可不必支持国安法黑十字沒誠意呵呵哒香港警察的流血流汗极限超压通过重大事件以震撼性的网络效果被世人认知，内地警察的栉风沐雨流血牺牲又有几多国人知晓且有痛彻感悟？我们不仅要在暴徒猖狂血雨腥风中撑警，更要在风平浪静花好月圆之时撑警，因为警察撑起了我们社会和国家的风平浪静、花好月圆。误会泥🐴烂透了，重开吧…是不是香港的这些机构屁股都这么歪太烂了香蕉烂了也会长蛆啊
https://m.weibo.cn/detail/4520437595263734,6月7日,5467852665,紫光阁,m,216,195,967,完了完了，这下都知道他上班期间偷偷去面试了都2周多了，还是新发地相关么？不是14天潜伏期么张文宏，北京又新增了，你这个上海医生的舞台又来了，赶紧讲讲！河北省石家庄栾城区盛紫中央公园二期楼盘项目违规超建三年，省市区各级政府部门官员，违法乱纪，腐败渎职，官官相护官商勾结，威胁恐吓依法维权业主。@新京报动新闻 @新京报 @新京报我们视频从庞星火今天介绍的情况看，昨天昌平病例的溯源，看不出与新发地有什么关系。如果这个关系查不清楚，那么他致病的源头在哪里呢？很值得人们重视和防范。北京加油！！出门带口罩 疫情还没有结束昌平那一例都几天了，为什么不公布行动轨迹和流调？加油！现在的发布会一天比一天难懂了，昨天昌平那一例确诊的为啥没有通报？这些确诊的病历都是外出出行戴口罩感染的吗？那么戴口罩了为啥还能感染上？说点老百姓关心的。北京加油！最后一个病例，去长阳镇某小区就餐。长阳镇现在是中风险地区，他一个没有出入证的怎么进去的，有些小区管理不严，等出了事有他哭的。希望快点好起来时间的答案只一个大兴通报的这一例之前到处跑，没盯牢？害怕北京加油！今年的月季还没看到呢，希望在花期结束之前能去。只能说现在失业问题挺严峻的北京加油，愿疫情早日结束只要都是在集中隔离的人员中发现的就很安全。加油啊，稳住，我们一定能战胜疫情的
https://m.weibo.cn/detail/4520468926859943,6月7日,3197759105,仰止条侯,m,1,6,5,大夏天的，不热么我的睡衣是一身运动服👍穿着睡衣跑步，对得住床吗？？？
https://m.weibo.cn/detail/4520468163805346,6月7日,3604378011,中国新闻社,m,1,1,7,发音很标准！
https://m.weibo.cn/detail/4520467338557770,6月7日,7299565442,initial-India,m,1,1,13,理论上可行，但国内IVF中心都不碰，因为要为HIV洗精设立独立实验室，还要特殊报批，实在是麻烦，国外只有极少数中心获得牌照允许洗精辅助生殖。当然，国内广东地区地下非正规途径的洗精业务是存在的正因为有这种成熟操作，所以贺建奎的做法从伦理上就通不过现在不洗精，也可以生下健康宝宝不适用，正常乙肝病毒降低到一定程度是可以要健康孩子的，不管是自然受孕还是试管婴儿，而且提前阻断已经是很常见的事情了。Hpv也是没有洗精的必要。洗精不是万能的，珍爱生命远离HIV!!!🙏hpv 会转阴吧多钱呢！上次那个基因编辑婴儿的时候看到过挖坑提问，扎和7⃣️谁是卤煮最好的泌尿生殖好基友成本高吗？目前临床没有这个应用，应该是不适用的HIV可以通过阻断技术，生出完全健康的宝宝，不一定必须洗涤精子，其他病毒感染目前还不可以乙肝阻断率很高，母婴传播很少，以前卫生条件差是没有出生即接种疫苗和注射免疫球蛋白。所以当年hjk那个事情才让人气愤
https://m.weibo.cn/detail/4520466800435016,6月7日,1642088277,财经网,m,41,10,29,这年头反智主义盛行啊接种他资助研究的疫苗？当他的小白鼠？让你种就种还说服啥只是对安全性和有效性有怀疑，疫苗平均周期大概四年，国内达到群体免疫就要十亿人，现在这么短时间，即使不良反应率只有万分之一，那么就有十万人他先种讲道理，我还是觉得中国的疫苗靠谱。。。当然，你们我种不起
https://m.weibo.cn/detail/4520466159014227,6月7日,5044281310,澎湃新闻,m,16,14,57,其实像卡姆这样的很多都吸大麻我最不爱看的就是他，果然不是什么好人吸毒百害无一利，必须斩草除根。辛苦缉毒警察和警犬了。都不知道他是谁【即使在疫情最严重时期，卡姆还在向毒贩购买大麻，并多次在家中容留同事陈某、李某等人共同吸食大麻】。。。。。。。这种玩意永远抵制它复出。还以为让前同事举报的吸毒的必须严惩本来以为卡姆是主犯，没想到啊……一抓一大串，厉害了吸毒艺人必须封杀！他估计就是个毒贩。。。把毒药批发后零售感谢你的幽默，但也零容忍拔出萝卜带出泥哦……这已经不是衣服那么简单了吸毒的必须严惩李某不会是李诞吧我梦见过这段，真的真的我梦见过这段陈某李某何许人也？2019年年底贩毒的就被抓了，卡姆怎么会2020年年初向他们买你说他直接举报毒犯，能省民警多少事儿……
https://m.weibo.cn/detail/4520466482015072,6月7日,1402977920,光明日报,m,5,2,4,注重疫情吧还是转发微博在家待着不香吗？
https://m.weibo.cn/detail/4520466415602402,6月7日,2205860842,中国红十字会总会,m,1,0,7,阿三惨了加油呵呵，50万?加个零才有说服力吧，就他们封城时的逃难景象，鬼知道多少病毒被扩散了出去，建议对印度发布旅游禁令，禁止印度人员入境
https://m.weibo.cn/detail/4520466276764487,6月7日,2375086267,参考消息,m,2,0,10,这种说法经过新京报的发表，我有点不敢信了两个有本质的区别，新京报记者是猪吗相信专家和权威吧，毕竟比我们懂好多新京报还不封？这病毒太诡异了抗体在感染后过一段时间就会产生，有了抗体，你才会痊愈，如果你的身体不产生抗体，你的感染只会越来越重最后死掉，不是痊愈后你才有抗体。拜托各位不要误人子弟。要说检测的事情，只有中国和美国权威，中国检测数量最多。目前看来湖北确实结果很好。。美国检测出的病人最多，效率最高，但是没检测出来的更多，反正咱们国家将近上亿次的检验，相信对检测很有方法和信心。说明自己痊愈了。还是自己做好防护比较好心精病报新京报说的 没有可信度 都散了吧@北十七啊 心惊报的造谣小便找到了 大家可以去围观一下薛定谔的检测？信谁都不能信你我觉得如果你的核酸检测是阴，但抗体是阳，说明你得过该病，但现在的传染性已经没有或者很弱了其实国外标准比我们严格准确病毒有潜伏期？抗体和你现在有没有病有啥关系？抗体是1.自身有抗体，2.以前得过所以有了抗体。耍小聪明害了自己要想准确，要多采集几次，但是，量这么大，难。
https://m.weibo.cn/detail/4520465937631473,6月7日,1198220993,紫荆树,f,26,27,97,人缘不好是有原因的 拎不清虽然支持他多年，但在此事件中，他吆喝办赛事的缺乏对病毒的敬畏，确实让人失望他们比赛第一，病毒第二，我虽然钦佩他的球技、毅力以及成就，但是他的某些方面可能确实导致了群众对他的热爱不及费纳康复后可能就再也打不了球了！祝尽快康复！完咯完咯停一停！
https://m.weibo.cn/detail/4520458185510950,6月7日,1699432410,新华视点,m,13,0,225,他应该很快用到花圈了，送给他自己吧如果医院能建立医疗黑名单，在一定时间内对文中这样的垃圾直接拒诊，社会估计会美好很多我是这辈子都不想再穿防护服了这是老人？这就不是人！很多老人早就该死了，遇到这样的事只能放宽心吧这是坏人已变老了大家肯定很尊重我们伟大的医务工作者，但是能说出那样骂护士的话的动物，它属于有人养活没人教育的货，不配浪费我们的医疗资源，它花钱也不配。这种不知道什么叫尊重他人的人  放弃！不用管他这要艾特一下那个央视外宣的那一代少部分人开完追悼会后，这个社会会更和谐。我堂妹穿防护服三小时直接晕倒在现场，那还是天冷的时候。哎，医生很不易的哎呦 肯定这个老头先死啊 到时花圈都不给他买 用不着生气 这辈子都没二面对此你应该更毒舌想要自己去买，人家护士哪有时间啊？如果是非岗位吵架，直接回怼他，买了花圈送给你了这个是坏人变老的典型有毛病么我们小区全体检测，大家都在跟登记员、采样员、和其他工作人员说谢谢或辛苦啦坏人真的挺多的给医生护士该有的尊重！！！花圈预备他自用的
https://m.weibo.cn/detail/4520455498083156,6月7日,1663072851,中国日报,m,28,5,260,能否科普一下，毒品对神经系统或身体机能的损伤是什么？
https://m.weibo.cn/detail/4520457754421976,6月7日,2810373291,新华网,m,18,4,189,干了这碗恒河水要不要建厕所呢？还是希望得病的越来越少这。一点阻挡都没有确定不会让疫情更容易传播吗。。道理我都懂，精神病人去哪儿？？？环境太简陋了不是放了床就可以叫医院...
https://m.weibo.cn/detail/4520458248546988,6月7日,2258727970,央视财经,m,4,1,209,应该戴一次性手套！不可能没风险的啦，也不可能因此不接受快递，做好防护，戴个手套或者准备好酒精，回家即使消毒就行啦
https://m.weibo.cn/detail/4520463479758545,6月7日,1649173367,每日经济新闻,m,18,4,19,毕竟还有250参选人说コロナ就是流感呢日本其实真的很迷，你说也一直没有拿出任何具体对策，也没有彻底封城，就靠大家自觉，带个口罩，感染者就一直这么稀稀拉拉的出来，不完结也不大面积传染……3，4🈷️时还有点儿焦虑，现在我也是爱咋咋的吧……反正全世界都这样了彻底放飞
https://m.weibo.cn/detail/4520460606615819,6月7日,1845864154,看看新闻KNEWS,m,5,0,201,没病的经过集中隔离反倒病了这病毒居然会隐身好贼的病毒北京挺住，天津加油！转发微博为啥有个19号核酸阳性，26号才确诊回龙观病例过程更可怕请核实新闻的准确性病例16，周边同事和家人有新发地接触史了，怎么19号还能在外活动啊？不该第一时间居家隔离吗？关于新发地隔离的事情，有些内幕，我怕说出来，被查水表北京加油@北京梅子可樂 你们集中隔离检测还抽血吗？检测不准
https://m.weibo.cn/detail/4520463474221115,6月7日,1660473323,付玉蒙,f,0,5,8,印度的数据可能是冰山一角，毕竟连实际人口都统计不出来，何况感染人数超俄赶美 三哥做到了 印度一天确诊一万八不是因为他们就增了这么多而是因为他们的检测能力只能检测出这么多。阿三有本事就别用中国制造的口罩印度这个状况，外贸又难做了印度:我们不检测 就没有这么多新冠肺炎不怕不怕有瑜伽。印度:大哥打个样。 米国:枪在手，跟我走。讲道理，印度和中国和睦发展，未来十年二十年，别的国家绝逼不敢惹，谁知他非要和美国穿一条裤子实在没办法！救救我孩子好吗🙏🙏印度学某国别忒印度了，印度的仿制药中国仿制不了，中国的药比不了印度的便宜，没有印度支援仿制药便宜卖给患者，也就不会有《我不是药神》的这部反应当代中国患者看不起病，买不起药的现状了。中国要是能像印度一样，强制许可仿制进口药，也就不会存在癌症，慢性病人买不起好药，提高生活质量而只能等死阿三亲亲，这边建议抵制中国产品最好别用口罩和呼吸机呢国际组织没组织各个国家去援助吗……印度穷人是真的惨……可惜我没能力，不然我也想看看自己能不能帮得上忙自家打扫门前雪，……。太慢了！印度这样的国家应该几何倍增才合理哎，印度还是那个印度。。印度🇮🇳 啊，他们很牛逼，🐮 他们南波万先定个小目标 世界第三 亚洲第一。别作
https://m.weibo.cn/detail/4520136784982635,6月8日,2656274875,央视新闻,m,1001,1193,4956,在哪能看优酷就有，刚看完。分析很到位了说的很好@电影灰烬重生 官微君看看这个~~
https://m.weibo.cn/detail/4520463080904867,6月8日,5657583071,编辑态,m,0,7,11,为什么还是有很多例去过新发地后没有居家隔离 请政府明查 如有隐瞒需要采取法律手段 以免造成传播风险我等着检测完去理发呢北京市海淀区网贷平台“有利网”假标自融，该团伙吴逸然、贝光耀、韩光山、王海华、张兴亚、杨霜红、代红光、李保祥、吴攀科等人，通过利益输送，侵占百姓110多亿，因涉及北京、深圳、成都等区域、高智商犯罪，保护伞、是一起非典型案件，错综复杂。请求公安部挂牌督办处理，还16万出借人一个公道！
https://m.weibo.cn/detail/4520463239898062,6月8日,6243817726,科界SciMall,m,0,0,2,说句实话，这事也不能完全怪罪新发地市场，毕竟只是个交易市场，进口商品的检疫又不是他们来做，在疫情向好的时候完全监督到个人也不一定能做到，这么大的人员流动量目前才不到200例也算是控制得不错了。新发地有新冠肺炎也不是他们想的，和管理没有特别大的关系。检疫部门也应该一起配合啊这和人家总经理有啥关系都是一家人嗯，反正都是他们老张家的人，不过无论谁家的人，只要市场办好啦，老百姓能吃到安全放心价格合适的菜，市场摊位经营者，能赚到钱，就好为什么要换总经理啊 这疫情的爆发又跟总经理没关系呵呵……都在一个锅里。都是姓张的老张家人不少是不是一家人呀批发市场该转型升级了，改变脏乱差的形象。都姓张呢，兄弟麽这市场是私企？都是一家人嘛。张总一家我都见过，为人低调说话和气务必吸取教训做好防范，避免重蹈覆辙不行就换  能者多劳压力太大了 谁接的住这个位置都是一身压力源头找到了吗？别说河北了，就燕郊有点什么事情光检测排队都急人//@一个人长跑:河北可以布局一下大型物流中心了
https://m.weibo.cn/detail/4520462933680187,6月8日,2756851674,树先生在泰国,m,1,1,6,病例16都啥时候了还东跑西跑去购物聚餐，就因为这样不自觉的人，疫情迟迟也不能结束病例16为什么不隔离？19号之后还到处乱跑，就这样根本会越来越多好吗15、16这种的不追究责任吗 去过或接触新发地不自行申报还不隔离长阳镇都中风险了，怎么进的小区，病例16服气了昌平那个啥情况？和新发地一点关系都没有？病例16我真的是给您跪了#北京市新型冠状病毒感染的肺炎疫情防控工作新闻发布会#【#北京#市疾控中心通报6月26日新增确诊病例相关情况】在今天下午举行的第134场那个62岁大爷还是很负责的，一直阴性还一直去医院检查。#北京#市疾控中心通报6月26日新增确诊病例相关情况。具体通报如下↓↓ 病例16不追究责任吗，转发微博转发微博【北京市疾控中心通报6月26日新增确诊病例相关情况】【#北京#市疾控中心通报6月26日新增确诊病例相关情况】#基层防疫在行动##北京战疫全力以赴#共同战疫#【#北京#市疾控中心通报6月26日新增确诊病例相关情况】病例16，长阳小区都封闭管理了，外来人员怎么进去的？昌平还在调查，这得去过多少地方。病例16有接触史为什么不居家隔离 害群之马 害人害己 刑拘吧病例16去了哪个小区哪个超市啊
https://m.weibo.cn/detail/4520462526840347,6月8日,1845864154,看看新闻KNEWS,m,8,2,13,污染这个概率太低了，那所有的研究都可能被污染，那不是所有的研究都不可信？【相信科学，不相信无赖】有意思。等着吧，相信总有一天会真相大白。别急下结论 等等同行评议 基因测序和溯源可以搞清楚是不是被污染 希望可以激发更多科学家做类似研究转发微博
https://m.weibo.cn/detail/4520462640509957,6月8日,2127460165,中国日报网,m,0,0,1,越来越诡异啊
https://m.weibo.cn/detail/4520461625966267,6月8日,2665864865,卖Pola的庆嘎酱,f,1,3,18,病例16周围的同事家人多人有新发地接触史，他没被要求居家隔离？怎么还到处乱跑？大兴那边管理这么松懈吗？真的很痛恨病例16这种人！他的这种行为愧对于忙碌在抗疫一线的医护工作者！这病例16真的服了，多名同事和家人有新发地接触史，这都不居家隔离？是没查到他自行瞒报？还是社区隔离期间管理不严格？这还能到处跑？真是害人害己...希望不是坐的公共交通...瑟瑟发抖～病例16去了长阳哪个小区～这个昌平的确诊病例是目前为止第一个完全无新发地直接或间接接触史的一例！北京挺住，相信国家，有李兰娟，张文宏，钟南山，陆勇这些院士和英雄，会好的昌平这个怎么感染的？被亲属传染还是在人民医院感染的？病例16为新发地相关人员密接者为何不隔离还到处乱跑？是社区管理松懈？
https://m.weibo.cn/detail/4520458710737949,6月8日,3266943013,央视网,m,77,18,48,还是要注意有些人就是管不住嘴，管不住腿，我現在一聽到聚這個字就頭疼！
https://m.weibo.cn/detail/4520459591597127,6月8日,1483330984,侯宁,m,12,12,38,正确洗手姿势
https://m.weibo.cn/detail/4520459985324062,6月8日,2318265821,半月谈,m,8,2,9,黑山东没完了吗，15号申请退票，19号宣布疫情，为什么要退你手续费！你未卜先知吗？！感觉没没错呀我过年回家因为疫情车停在济南机场，收了我5900的停车费没完没了了山东就事论事 地域黑的都没m我退的山航的没收手续费几乎立刻就退了(没见过那么快的就刚提交完就到账了）就是之前买的翔鹏航空的一个星期都没退，据说还在审核，现在走到第二个人工审核了我买的烟台到北京的往返机票，因疫情退票，扣了一半的钱，东方航空好客山东山航的回复是因为没有取消即位，不能全额退票哪个航空不都这样吗？别带上个山东，就来地域黑我们也是因为疫情退票，扣了一半哪个地方都一样，一码归一码，别动不动就地域黑我觉得山航挺好的，至少我坐的时候服务比首航好唉，家乡山东再也不是我的骄傲了没完没了了还山东，我就是山东人，不知道该说些什么看着没毛病啊服务态度 差的一批  巴不得都扣呢山航真的抠的一批
https://m.weibo.cn/detail/4520449939295313,6月8日,1974576991,环球时报,m,47,166,418,戴口罩！戴口罩！戴口罩！很低也是有啊北京加油啊！！！！！做好防控工作
https://m.weibo.cn/detail/4520459859425771,6月8日,2318265821,半月谈,m,0,0,3,前来拜访下午好
https://m.weibo.cn/detail/4520459141426288,6月8日,7389329623,梦逍遥2020,m,0,2,18,没忍住，看到了就下单。饱眼馋福
